Column1,Year,Name,TeamAbbr,Team,Position,VetStatus,Salary,SalaryPerc,Rank,PlayerCode,Age,League,Wins,Losses,Win_Loss,ERA,Games,GamesStart,GamesFinished,CompleteGame,ShutOut,Saves,InningsPitched,Hits_Allowed,Runs_Allowed,EarnedRuns_Allowed,HomeRuns_Allowed,BasesWalk,IntentWalk,StrikeOuts,HitByPitch,Balks,WildPitches,BattersFaced,ERAp,FieldIndPitch,Walks/HitsPerInn,H9,HR9,BB9,SO9,SO_W,VetInd,VetSO,VetWalk,VetInnP,EraWalk,VetAge,WalkAge,EraAge
75,2009,DanielHudson,CHW,chicago-white-sox,RP,Pre-Arb,65573,0.07,316,hudsoda01,5,AL,1,1,0.5,3.38,6,2,1,0,0,0,18.2,16,9,7,3,9,0,14,1,0,1,82,141,5.29,1.339,7.7,1.4,4.3,6.8,1.56,0,0,0,0,30.42,0,45,16.9
693,2011,AddisonReed,CHW,chicago-white-sox,RP,Pre-Arb,65606,0.05,552,reedad01,5,AL,0,0,NA,3.68,6,0,2,0,0,0,7.1,10,3,3,1,1,0,12,0,0,0,33,123,1.93,1.5,12.3,1.2,1.2,14.7,12,0,0,0,0,3.68,0,5,18.4
1153,2011,ShaneLindsay,CHW,chicago-white-sox,SP,Pre-Arb,65606,0.05,376,lindssh01,9,AL,0,0,NA,12,4,0,2,0,0,0,6,11,8,8,1,5,0,6,0,0,1,34,38,5.69,2.667,16.5,1.5,7.5,9,1.2,0,0,0,0,60,0,45,108
3658,2016,JoelyRodriguez,PHI,philadelphia-phillies,RP,Pre-Arb,66552,0.06,704,rodrijo06,7,NL,0,0,NA,2.79,12,0,1,0,0,0,9.2,8,3,3,0,4,1,7,1,0,0,39,155,3.25,1.241,7.4,0,3.7,6.5,1.75,0,0,0,0,11.16,0,28,19.53
3004,2015,DanStraily,HOU,houston-astros,SP,Pre-Arb,66557,0.08,781,straida01,9,AL,0,1,0,5.4,4,3,0,0,0,0,16.2,16,11,10,2,8,0,14,1,0,1,76,74,4.63,1.44,8.6,1.1,4.3,7.6,1.75,0,0,0,0,43.2,0,72,48.6
2022,2013,JakeOdorizzi,TBR,tampa-bay-rays,SP,Pre-Arb,66939,0.09,517,odorija01,6,AL,0,1,0,3.94,7,4,2,0,0,1,29.2,28,13,13,3,8,0,22,2,0,1,122,99,3.89,1.213,8.5,0.9,2.4,6.7,2.75,0,0,0,0,31.52,0,48,23.64
4576,2018,ChihWeiHu,TBR,tampa-bay-rays,RP,Pre-Arb,67390,0.1,442,huch02,7,AL,0,0,NA,4.15,5,0,3,0,0,0,13,7,6,6,2,3,0,12,0,0,0,50,103,4.01,0.769,4.8,1.4,2.1,8.3,4,0,0,0,0,12.45,0,21,29.05
4632,2018,DrewAnderson,PHI,philadelphia-phillies,SP,Pre-Arb,67390,0.06,17,anderdr02,7,NL,0,1,0,4.97,5,1,1,0,0,0,12.2,17,7,7,0,2,0,11,2,0,0,59,87,2.37,1.5,12.1,0,1.4,7.8,5.5,0,0,0,0,9.94,0,14,34.79
4911,2018,RobScahill,CHW,chicago-white-sox,RP,Arb 1,67390,0.09,806,scahiro01,14,AL,0,0,NA,5.4,6,0,3,0,0,0,5,5,4,3,0,3,0,3,2,0,1,25,84,4.96,1.6,9,0,5.4,5.4,1,0,0,0,0,16.2,0,42,75.6
2634,2014,KendallGraveman,TOR,toronto-blue-jays,SP,Pre-Arb,68306,0.05,272,graveke01,6,AL,0,0,NA,3.86,5,0,1,0,0,0,4.2,4,2,2,0,0,0,4,0,0,1,18,107,1.42,0.857,7.7,0,0,7.7,NA,0,0,0,0,0,0,0,23.16
2785,2014,SpencerPatton,TEX,texas-rangers,RP,Pre-Arb,68306,0.05,547,pattosp01,9,AL,1,0,1,0.96,9,0,2,0,0,0,9.1,6,1,1,0,2,0,8,0,0,0,35,429,2.06,0.857,5.8,0,1.9,7.7,4,0,0,0,0,1.92,0,18,8.64
3411,2016,AlecAsher,PHI,philadelphia-phillies,SP,Pre-Arb,69325,0.07,31,asheral01,7,NL,2,1,0.667,2.28,5,5,0,0,0,0,27.2,22,11,7,1,4,0,13,2,0,0,111,186,3.33,0.94,7.2,0.3,1.3,4.2,3.25,0,0,0,0,9.12,0,28,15.96
3811,2016,PhilKlein,PHI,philadelphia-phillies,RP,Pre-Arb,69600,0.07,426,kleinph01,10,NL,0,0,NA,8.44,4,2,0,0,0,0,10.2,15,10,10,0,7,1,7,1,0,0,51,51,4.08,2.063,12.7,0,5.9,5.9,1,0,0,0,0,59.08,0,70,84.4
4054,2017,ChrisVolstad,CHW,chicago-white-sox,SP,Vet,70152,0.08,861,volstch01,13,AL,1,2,0.333,4.66,6,2,2,0,0,0,19.1,16,11,10,4,5,0,10,1,0,0,76,94,5.74,1.086,7.4,1.9,2.3,4.7,2,1,10,5,19.1,23.3,13,65,60.58
4843,2018,MattFesta,SEA,seattle-mariners,RP,Pre-Arb,70320,0.04,268,festama01,8,AL,0,0,NA,2.16,8,1,0,0,0,0,8.1,13,2,2,0,2,0,4,1,0,2,40,194,3.28,1.8,14,0,2.2,4.3,2,0,0,0,0,4.32,0,16,17.28
4883,2018,ParkerBridwell,LAA,los-angeles-angels,SP,Pre-Arb,70320,0.04,107,bridwpa01,9,AL,1,0,1,17.55,5,1,2,0,0,0,6.2,14,13,13,5,2,0,3,0,0,0,36,25,12.91,2.4,18.9,6.8,2.7,4.1,1.5,0,0,0,0,35.1,0,18,157.95
2496,2014,ErikCordier,SFG,san-francisco-giants,RP,Pre-Arb,71038,0.04,142,cordier01,11,NL,0,0,NA,1.5,7,0,2,0,0,0,6,5,4,1,0,2,0,9,3,0,1,28,247,2.63,1.167,7.5,0,3,13.5,4.5,0,0,0,0,3,0,22,16.5
2744,2014,RJAlvarez,SDP,san-diego-padres,RP,Pre-Arb,71038,0.08,14,alvarrj01,6,NL,0,0,NA,1.13,10,0,4,0,0,0,8,3,1,1,0,5,1,9,1,0,1,33,317,3.13,1,3.4,0,5.6,10.1,1.8,0,0,0,0,5.65,0,30,6.78
2748,2014,RobRasmussen,TOR,toronto-blue-jays,RP,Pre-Arb,71038,0.05,598,rasmuro01,8,AL,0,0,NA,3.18,10,0,4,0,0,0,11.1,8,4,4,1,7,0,13,2,0,2,50,123,4.37,1.324,6.4,0.8,5.6,10.3,1.86,0,0,0,0,22.26,0,56,25.44
3614,2016,JakeSmith,SDP,san-diego-padres,RP,Pre-Arb,72098,0.09,775,smithja06,9,NL,1,0,1,4.5,4,0,1,0,0,0,4,5,2,2,1,1,0,3,1,0,0,17,97,6.4,1.5,11.3,2.3,2.3,6.8,3,0,0,0,0,4.5,0,9,40.5
3649,2016,JharelCotton,OAK,oakland-athletics,SP,Pre-Arb,72098,0.09,168,cottojh01,7,AL,2,0,1,2.15,5,5,0,0,0,0,29.1,20,10,7,4,4,0,23,0,0,1,112,192,3.76,0.818,6.1,1.2,1.2,7.1,5.75,0,0,0,0,8.6,0,28,15.05
2950,2015,ChadJenkins,TOR,toronto-blue-jays,RP,Pre-Arb,72103,0.05,402,jenkich01,10,AL,0,0,NA,4.91,2,0,1,0,0,0,3.2,3,2,2,1,3,0,2,0,0,0,17,92,8.04,1.636,7.4,2.5,7.4,4.9,0.67,0,0,0,0,14.73,0,30,49.1
2987,2015,CoryGearrin,SFG,san-francisco-giants,RP,Pre-Arb,72103,0.04,284,gearrco01,12,NL,0,0,NA,4.91,7,0,0,0,0,0,3.2,1,2,2,0,1,0,5,0,0,0,13,87,1.22,0.545,2.5,0,2.5,12.3,5,0,0,0,0,4.91,0,12,58.92
3094,2015,JCRamirez,SEA,seattle-mariners,SP,Pre-Arb,72103,0.06,660,ramirjc01,9,AL,0,1,0,7.56,8,0,2,0,0,0,8.1,10,7,7,2,7,1,5,1,0,0,43,53,7.93,2.04,10.8,2.2,7.6,5.4,0.71,0,0,0,0,52.92,0,63,68.04
3117,2015,JobaChamberlain,KCR,kansas-city-royals,RP,Vet,72103,0.06,135,chambjo03,12,AL,0,0,NA,7.94,6,0,5,0,0,0,5.2,6,5,5,1,4,0,8,0,0,1,27,56,4.72,1.765,9.5,1.6,6.4,12.7,2,1,8,4,5.2,31.76,12,48,95.28
3279,2015,RichHill,BOS,boston-red-sox,SP,Vet,72103,0.04,367,hillri01,18,AL,2,1,0.667,1.55,4,4,0,1,1,0,29,14,5,5,2,5,0,36,2,0,0,106,280,2.27,0.655,4.3,0.6,1.6,11.2,7.2,1,36,5,29,7.75,18,90,27.9
3341,2015,TimStauffer,NYM,new-york-mets,RP,,72103,0.06,778,staufti01,16,NL,0,0,NA,7.94,5,0,2,0,0,0,5.2,8,5,5,2,2,0,8,1,0,0,27,51,6.49,1.765,12.7,3.2,3.2,12.7,4,0,0,0,0,15.88,0,32,127.04
3366,2015,TylerWilson,BAL,baltimore-orioles,RP,Pre-Arb,72103,0.06,863,wilsoty01,8,AL,2,2,0.5,3.5,9,5,2,0,0,0,36,39,14,14,1,11,1,13,1,0,0,149,118,3.77,1.389,9.8,0.3,2.8,3.3,1.18,0,0,0,0,38.5,0,88,28
4567,2018,ChanceAdams,NYY,new-york-yankees,SP,Pre-Arb,73250,0.04,3,adamsch01,6,AL,0,1,0,7.04,3,1,1,0,0,0,7.2,8,7,6,3,4,0,4,0,0,0,34,64,8.77,1.565,9.4,3.5,4.7,4.7,1,0,0,0,0,28.16,0,24,42.24
2341,2014,AJAchter,MIN,minnesota-twins,RP,Pre-Arb,73770,0.08,3,achteaj01,8,AL,1,0,1,3.27,7,0,1,0,0,0,11,14,7,4,2,3,0,5,0,0,0,49,123,5.4,1.545,11.5,1.6,2.5,4.1,1.67,0,0,0,0,9.81,0,24,26.16
2362,2014,ArodysVizcaino,CHC,chicago-cubs,RP/CL,Pre-Arb,73770,0.08,753,vizcaar01,6,NL,0,0,NA,5.4,5,0,5,0,0,0,5,5,3,3,1,3,0,4,0,0,0,22,76,5.93,1.6,9,1.8,5.4,7.2,1.33,0,0,0,0,16.2,0,18,32.4
2428,2014,ChrisHeston,SFG,san-francisco-giants,RP,Pre-Arb,73770,0.04,322,hestoch01,9,NL,0,0,NA,5.06,3,1,2,0,0,0,5.1,6,3,3,0,3,0,4,0,0,1,24,74,3.32,1.688,10.1,0,5.1,6.8,1.33,0,0,0,0,15.18,0,27,45.54
2492,2014,EricJokisch,CHC,chicago-cubs,SP,Pre-Arb,73770,0.08,363,jokiser01,7,NL,0,0,NA,1.88,4,1,0,0,0,0,14.1,18,6,3,3,4,0,10,0,0,0,66,206,5.29,1.535,11.3,1.9,2.5,6.3,2.5,0,0,0,0,7.52,0,28,13.16
2608,2014,JorgeDeLeon,HOU,houston-astros,RP,Pre-Arb,73770,0.14,165,deleojo02,9,AL,0,0,NA,4.91,8,0,3,0,0,0,7.1,9,4,4,2,3,0,4,0,0,1,33,83,6.81,1.636,11,2.5,3.7,4.9,1.33,0,0,0,0,14.73,0,27,44.19
2657,2014,LesterOliveros,MIN,minnesota-twins,RP,Pre-Arb,73770,0.08,529,olivele01,9,AL,0,1,0,7.11,7,0,2,0,0,0,6.1,6,5,5,2,3,0,5,0,0,2,27,58,7.08,1.421,8.5,2.8,4.3,7.1,1.67,0,0,0,0,21.33,0,27,63.99
2660,2014,LisalvertoBonilla,TEX,texas-rangers,RP,Pre-Arb,73770,0.05,63,bonilli01,7,AL,3,0,1,3.05,5,3,0,0,0,0,20.2,13,8,7,2,12,1,17,1,0,1,83,133,4.63,1.21,5.7,0.9,5.2,7.4,1.42,0,0,0,0,36.6,0,84,21.35
2757,2014,RyanDennick,CIN,cincinnati-reds,RP,Pre-Arb,73770,0.07,172,denniry01,10,NL,0,0,NA,11.57,8,0,2,0,0,0,4.2,7,7,6,2,4,0,3,0,0,2,25,34,9.99,2.357,13.5,3.9,7.7,5.8,0.75,0,0,0,0,46.28,0,40,115.7
2775,2014,SeanNolin,TOR,toronto-blue-jays,RP,Pre-Arb,73770,0.05,516,nolinse01,7,AL,0,0,NA,9,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4,59,16.13,1,9,9,0,0,NA,0,0,0,0,0,0,0,63
2550,2014,JamesPaxton,SEA,seattle-mariners,SP,Pre-Arb,74286,0.07,552,paxtoja01,8,AL,6,4,0.6,3.04,13,13,0,0,0,0,74,60,29,25,3,29,2,59,1,0,7,303,120,3.28,1.203,7.3,0.4,3.5,7.2,2.03,0,0,0,0,88.16,0,232,24.32
1112,2011,RandyWilliams,BOS,boston-red-sox,SP,Pre-Arb,74655,0.04,730,willira01,18,AL,0,1,0,6.48,7,0,1,0,0,0,8.1,10,6,6,0,5,0,6,0,0,1,40,69,3.39,1.8,10.8,0,5.4,6.5,1.2,0,0,0,0,32.4,0,90,116.64
3347,2015,TonyCingrani,CIN,cincinnati-reds,RP,Pre-Arb,74661,0.07,142,cingrto01,8,NL,0,3,0,5.67,35,1,7,0,0,0,33.1,31,21,21,3,25,3,39,3,1,2,155,70,4.48,1.68,8.4,0.8,6.8,10.5,1.56,0,0,0,0,141.75,0,200,45.36
3445,2016,BlakeSmith,CHW,chicago-white-sox,P,Pre-Arb,74871,0.06,772,smithbl01,11,AL,0,0,NA,6.23,5,0,1,0,0,0,4.1,7,3,3,1,0,0,1,1,0,0,21,71,6.38,1.615,14.5,2.1,0,2.1,NA,0,0,0,0,0,0,0,68.53
3540,2016,DavidPaulino,HOU,houston-astros,RP,Pre-Arb,74871,0.07,622,paulida01,5,AL,0,1,0,5.14,3,1,1,0,0,0,7,6,4,4,0,3,0,2,1,0,2,29,80,4.29,1.286,7.7,0,3.9,2.6,0.67,0,0,0,0,15.42,0,15,25.7
3587,2016,GermanMarquez,COL,colorado-rockies,SP,Pre-Arb,74871,0.07,494,marquge01,4,NL,1,1,0.5,5.23,6,3,0,0,0,0,20.2,28,12,12,2,6,0,15,3,0,0,98,94,4.26,1.645,12.2,0.9,2.6,6.5,2.5,0,0,0,0,31.38,0,24,20.92
3717,2016,KevinMcCarthy,KCR,kansas-city-royals,RP,Pre-Arb,74871,0.05,511,mccarke01,7,AL,1,0,1,6.48,10,0,1,0,0,0,8.1,11,8,6,1,5,0,7,0,0,0,41,69,4.83,1.92,11.9,1.1,5.4,7.6,1.4,0,0,0,0,32.4,0,35,45.36
3759,2016,MattKoch,ARI,arizona-diamondbacks,RP,Pre-Arb,74871,0.08,429,kochma01,8,NL,1,1,0.5,2,7,2,4,0,0,1,18,9,4,4,1,4,0,10,2,0,0,69,227,3.76,0.722,4.5,0.5,2,5,2.5,0,0,0,0,8,0,32,16
3894,2016,TrevorWilliams,PIT,pittsburgh-pirates,SP,Pre-Arb,74871,0.08,880,willitr01,7,NL,1,1,0.5,7.82,7,1,1,0,0,0,12.2,19,13,11,4,5,0,11,0,0,0,61,54,6.7,1.895,13.5,2.8,3.6,7.8,2.2,0,0,0,0,39.1,0,35,54.74
2920,2015,BrettBochy,SFG,san-francisco-giants,RP,Pre-Arb,74877,0.04,71,bochybr02,10,NL,0,0,NA,0,4,0,1,0,0,0,3,1,0,0,0,1,0,3,1,0,1,12,NA,3.13,0.667,3,0,3,9,3,0,0,0,0,0,0,10,0
1859,2013,BrianFlynn,MIA,miami-marlins,RP,Pre-Arb,74972,0.21,232,flynnbr01,6,NL,0,2,0,8.5,4,4,0,0,0,0,18,27,17,17,4,13,0,15,0,0,3,88,46,6.44,2.222,13.5,2,6.5,7.5,1.15,0,0,0,0,110.5,0,78,51
1893,2013,ChanceRuffin,SEA,seattle-mariners,RP,Pre-Arb,74972,0.09,626,ruffich01,7,AL,0,2,0,8.38,9,0,1,0,0,0,9.2,14,10,9,3,5,1,15,2,0,1,49,46,6.15,1.966,13,2.8,4.7,14,3,0,0,0,0,41.9,0,35,58.66
1929,2013,DanielWebb,CHW,chicago-white-sox,RP,Pre-Arb,74972,0.07,738,webbda01,6,AL,0,0,NA,3.18,9,0,4,0,0,0,11.1,9,4,4,0,4,0,10,0,0,1,46,136,2.34,1.147,7.1,0,3.2,7.9,2.5,0,0,0,0,12.72,0,24,19.08
1969,2013,ErikJohnson,CHW,chicago-white-sox,SP,Pre-Arb,74972,0.07,352,johnser04,6,AL,3,2,0.6,3.25,5,5,0,0,0,0,27.2,32,16,10,5,11,0,18,1,0,2,128,131,5.4,1.554,10.4,1.6,3.6,5.9,1.64,0,0,0,0,35.75,0,66,19.5
2000,2013,HeathHembree,SFG,san-francisco-giants,RP,Pre-Arb,74972,0.05,315,hembrhe01,7,NL,0,0,NA,0,9,0,2,0,0,0,7.2,4,0,0,0,2,0,12,0,0,0,29,NA,0.7,0.783,4.7,0,2.3,14.1,6,0,0,0,0,0,0,14,0
2062,2013,JimmyNelson,MIL,milwaukee-brewers,SP,Pre-Arb,74972,0.08,499,nelsoji02,7,NL,0,0,NA,0.9,4,1,0,0,0,0,10,2,1,1,0,5,0,8,0,0,1,37,445,2.95,0.7,1.8,0,4.5,7.2,1.6,0,0,0,0,4.5,0,35,6.3
2172,2013,MauricioRobles,PHI,philadelphia-phillies,RP,Pre-Arb,74972,0.05,601,roblema01,7,NL,0,0,NA,1.93,3,0,0,0,0,0,4.2,7,3,1,0,3,0,6,0,1,2,25,211,2.41,2.143,13.5,0,5.8,11.6,2,0,0,0,0,5.79,0,21,13.51
2331,2013,ZacRosscup,CHC,chicago-cubs,RP,Pre-Arb,74972,0.07,624,rosscza01,8,NL,0,0,NA,1.35,10,0,3,0,0,0,6.2,3,1,1,1,7,1,7,0,0,0,30,302,6.05,1.5,4.1,1.4,9.5,9.5,1,0,0,0,0,9.45,0,56,10.8
853,2011,EricSurkamp,SFG,san-francisco-giants,SP,Pre-Arb,75065,0.06,651,surkaer01,6,NL,2,2,0.5,5.74,6,6,0,0,0,0,26.2,32,18,17,1,17,1,13,2,0,0,126,62,4.68,1.838,10.8,0.3,5.7,4.4,0.76,0,0,0,0,97.58,0,102,34.44
3702,2016,JustinMarks,TBR,tampa-bay-rays,RP,Pre-Arb,75249,0.12,492,marksju01,11,AL,0,0,NA,1,4,0,0,0,0,0,9,7,1,1,1,9,0,6,0,0,0,42,417,6.26,1.778,7,1,9,6,0.67,0,0,0,0,9,0,99,11
2054,2013,JeremyJeffress,TOR,toronto-blue-jays,RP,Pre-Arb,75875,0.06,346,jeffrje01,8,AL,1,0,1,0.87,10,0,3,0,0,0,10.1,8,1,1,1,5,0,12,0,0,0,43,489,3.44,1.258,7,0.9,4.4,10.5,2.4,0,0,0,0,4.35,0,40,6.96
4447,2017,WalkerBuehler,LAD,los-angeles-dodgers,RP,Pre-Arb,75998,0.03,107,buehlwa01,5,NL,1,0,1,7.71,8,0,2,0,0,0,9.1,11,8,8,2,8,1,12,0,0,1,44,56,5.94,2.036,10.6,1.9,7.7,11.6,1.5,0,0,0,0,61.68,0,40,38.55
4617,2018,DavidPaulino,TOR,toronto-blue-jays,RP,Pre-Arb,76180,0.05,678,paulida01,7,AL,1,0,1,1.35,7,0,4,0,0,0,6.2,6,2,1,1,2,0,6,0,0,0,28,327,4.21,1.2,8.1,1.4,2.7,8.1,3,0,0,0,0,2.7,0,14,9.45
4737,2018,JesusReyes,CIN,cincinnati-reds,RP,Pre-Arb,76180,0.08,736,reyesje01,8,NL,0,0,NA,3.18,5,0,1,0,0,0,5.2,4,4,2,1,2,0,2,1,0,1,24,142,6.34,1.059,6.4,1.6,3.2,3.2,1,0,0,0,0,6.36,0,16,25.44
3474,2016,BryanMitchell,NYY,new-york-yankees,SP,Pre-Arb,76221,0.03,543,mitchbr01,8,AL,1,2,0.333,3.24,5,5,0,0,0,0,25,26,13,9,1,12,0,11,0,0,0,107,134,4.23,1.52,9.4,0.4,4.3,4,0.92,0,0,0,0,38.88,0,96,25.92
2407,2014,CarsonSmith,SEA,seattle-mariners,RP,Pre-Arb,76502,0.07,677,smithca02,7,AL,1,0,1,0,9,0,1,0,0,0,8.1,2,0,0,0,3,0,10,0,0,0,29,NA,1.81,0.6,2.2,0,3.2,10.8,3.33,0,0,0,0,0,0,21,0
2464,2014,DarioAlvarez,NYM,new-york-mets,RP,Pre-Arb,76502,0.08,11,alvarda01,8,NL,0,0,NA,13.5,4,0,0,0,0,0,1.1,4,2,2,1,0,0,1,0,0,0,8,34,11.38,3,27,6.8,0,6.8,NA,0,0,0,0,0,0,0,108
2497,2014,ErikGoeddel,NYM,new-york-mets,RP,Pre-Arb,76502,0.08,264,goedder01,8,NL,0,0,NA,2.7,6,0,5,0,0,0,6.2,3,2,2,0,4,1,6,0,0,1,26,136,3.13,1.05,4.1,0,5.4,8.1,1.5,0,0,0,0,10.8,0,32,21.6
2532,2014,HunterStrickland,SFG,san-francisco-giants,RP/CL,Pre-Arb,76502,0.04,703,strichu01,8,NL,1,0,1,0,9,0,5,0,0,1,7,5,0,0,0,0,0,9,0,0,0,25,NA,0.56,0.714,6.4,0,0,11.6,NA,0,0,0,0,0,0,0,0
2659,2014,LiamHendriks,KCR,kansas-city-royals,RP,Pre-Arb,76502,0.08,314,hendrli01,8,AL,0,2,0,4.66,6,3,0,0,0,0,19.1,26,12,10,0,3,0,15,1,0,1,86,86,2.2,1.5,12.1,0,1.4,7,5,0,0,0,0,13.98,0,24,37.28
2703,2014,MikeKickham,SFG,san-francisco-giants,RP,Pre-Arb,76502,0.04,379,kickhmi01,8,NL,0,0,NA,22.5,2,0,0,0,0,0,2,8,5,5,1,1,0,1,0,0,0,16,19,10.13,4.5,36,4.5,4.5,4.5,1,0,0,0,0,22.5,0,8,180
2789,2014,SteveGeltz,TBR,tampa-bay-rays,RP,Pre-Arb,76502,0.1,257,geltzst01,9,AL,0,1,0,3.24,11,0,1,0,0,0,8.1,6,3,3,3,5,0,14,2,0,0,37,120,6.97,1.32,6.5,3.2,5.4,15.1,2.8,0,0,0,0,16.2,0,45,29.16
3187,2015,LeonelCampos,SDP,san-diego-padres,RP,Pre-Arb,76502,0.07,110,campole01,10,NL,0,0,NA,9,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,5,58,4.13,2,9,0,9,9,1,0,0,0,0,9,0,10,90
1073,2011,MiguelBatista,NYM,new-york-mets,SP,Vet,76918,0.05,38,batismi01,23,NL,2,0,1,2.64,9,4,0,1,1,0,30.2,22,9,9,0,14,1,15,2,0,1,125,141,3.61,1.174,6.5,0,4.1,4.4,1.07,1,15,14,30.2,36.96,23,322,60.72
3781,2016,MikeMayers,STL,st.-louis-cardinals,RP,Pre-Arb,77644,0.05,507,mayermi01,7,NL,1,1,0.5,27,4,1,0,0,0,0,5.1,16,16,16,3,3,0,2,1,0,0,35,16,11.96,3.563,27,5.1,5.1,3.4,0.67,0,0,0,0,81,0,21,189
3816,2016,RaulAlcantara,OAK,oakland-athletics,RP,Pre-Arb,77644,0.09,10,alcanra01,6,AL,1,3,0.25,7.25,5,5,0,0,0,0,22.1,31,18,18,9,4,0,14,4,1,1,103,57,8.21,1.567,12.5,3.6,1.6,5.6,3.5,0,0,0,0,29,0,24,43.5
1915,2013,CollinMcHugh,COL,colorado-rockies,SP,Pre-Arb,77650,0.1,471,mchugco01,9,NL,0,3,0,9.95,4,4,0,0,0,0,19,33,21,21,4,2,0,8,0,0,0,91,46,5.26,1.842,15.6,1.9,0.9,3.8,4,0,0,0,0,19.9,0,18,89.55
2178,2013,MichaelTonkin,MIN,minnesota-twins,RP,Pre-Arb,77650,0.1,700,tonkimi01,6,AL,0,0,NA,0.79,9,0,6,0,0,0,11.1,9,6,1,0,3,0,10,0,0,1,47,530,2.08,1.059,7.1,0,2.4,7.9,3.33,0,0,0,0,2.37,0,18,4.74
3251,2015,NefiOgando,PHI,philadelphia-phillies,RP,Pre-Arb,77650,0.05,608,ogandne01,9,NL,0,0,NA,9,4,0,1,0,0,0,4,7,5,4,0,2,0,2,0,0,0,21,47,3.63,2.25,15.8,0,4.5,4.5,1,0,0,0,0,18,0,18,81
4152,2017,JaceFry,CHW,chicago-white-sox,P,Pre-Arb,78921,0.09,267,fryja01,6,AL,0,0,NA,10.8,11,0,3,0,0,0,6.2,12,8,8,1,5,1,3,0,0,3,36,42,6.46,2.55,16.2,1.4,6.8,4.1,0.6,0,0,0,0,54,0,30,64.8
4278,2017,LuizGohara,ATL,atlanta-braves,SP,Pre-Arb,78921,0.08,308,goharlu01,3,NL,1,3,0.25,4.91,5,5,0,0,0,0,29.1,32,17,16,2,8,0,31,0,0,1,123,89,2.75,1.364,9.8,0.6,2.5,9.5,3.88,0,0,0,0,39.28,0,24,14.73
4363,2017,RobertoGomez,SFG,san-francisco-giants,RP,Pre-Arb,78921,0.04,311,gomezro01,10,NL,0,0,NA,8.44,4,0,2,0,0,0,5.1,9,5,5,0,1,0,6,0,0,0,26,54,1.47,1.875,15.2,0,1.7,10.1,6,0,0,0,0,8.44,0,10,84.4
4442,2017,VictorAlcantara,DET,detroit-tigers,RP,Pre-Arb,78921,0.04,11,alcanvi01,7,AL,0,0,NA,8.59,6,0,2,0,0,0,7.1,12,7,7,1,4,0,5,2,0,1,39,54,6.02,2.182,14.7,1.2,4.9,6.1,1.25,0,0,0,0,34.36,0,28,60.13
4483,2018,AdrianSampson,TEX,texas-rangers,RP,Pre-Arb,79110,0.06,796,sampsad01,9,AL,0,3,0,4.3,5,4,0,0,0,0,23,24,13,11,6,4,0,15,2,1,2,96,112,6.03,1.217,9.4,2.3,1.6,5.9,3.75,0,0,0,0,17.2,0,36,38.7
4563,2018,CDPelham,TEX,texas-rangers,RP,Pre-Arb,79110,0.06,682,pelhacd01,6,AL,0,0,NA,7.04,10,0,2,0,0,0,7.2,12,6,6,0,4,1,7,0,0,0,38,70,2.9,2.087,14.1,0,4.7,8.2,1.75,0,0,0,0,28.16,0,24,42.24
4627,2018,DJJohnson,COL,colorado-rockies,RP,Pre-Arb,79110,0.05,466,johnsdj01,11,NL,1,0,1,4.26,7,0,3,0,0,0,6.1,6,3,3,0,2,0,9,0,0,0,27,116,1.27,1.263,8.5,0,2.8,12.8,4.5,0,0,0,0,8.52,0,22,46.86
4703,2018,JaimeGarcia,CHC,chicago-cubs,RP,Vet,79110,0.04,310,garcija02,14,NL,0,1,0,4.7,8,1,1,0,0,0,7.2,6,4,4,0,6,1,4,0,0,1,34,93,4.47,1.565,7,0,7,4.7,0.67,1,4,6,7.2,28.2,14,84,65.8
4734,2018,JerryVasto,KCR,kansas-city-royals,RP,Pre-Arb,79110,0.06,921,vastoje01,9,AL,0,1,0,2.45,5,0,0,0,0,0,3.2,3,2,1,1,1,0,3,0,0,0,15,193,5.89,1.091,7.4,2.5,2.5,7.4,3,0,0,0,0,2.45,0,9,22.05
4776,2018,JoseRuiz,CHW,chicago-white-sox,RP,Pre-Arb,79110,0.11,783,ruizjo01,6,AL,0,0,NA,4.15,6,0,2,0,0,0,4.1,5,2,2,1,3,0,6,0,0,2,21,110,5.47,1.846,10.4,2.1,6.2,12.5,2,0,0,0,0,12.45,0,18,24.9
4813,2018,KyleMcGowin,WSN,washington-nationals,SP,Pre-Arb,79110,0.04,588,mcgowky01,9,NL,0,0,NA,5.87,5,1,2,0,0,0,7.2,6,5,5,2,5,0,8,0,0,2,34,75,6.42,1.435,7,2.3,5.9,9.4,1.6,0,0,0,0,29.35,0,45,52.83
4825,2018,LuisOrtiz,BAL,baltimore-orioles,SP,Pre-Arb,79110,0.06,664,ortizlu02,5,AL,0,1,0,15.43,2,1,0,0,0,0,2.1,7,6,4,0,3,0,0,0,0,1,18,32,7.02,4.286,27,0,11.6,0,0,0,0,0,0,46.29,0,15,77.15
2469,2014,DavidHolmberg,CIN,cincinnati-reds,RP,Pre-Arb,79234,0.07,331,holmbda01,5,NL,2,2,0.5,4.8,7,5,1,0,0,0,30,27,16,16,8,16,1,18,6,0,2,137,77,7.6,1.433,8.1,2.4,4.8,5.4,1.13,0,0,0,0,76.8,0,80,24
