,Year,Name,Tm,Team,Position,VetStatus,Salary,SalaryPerc,Rk,Code,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
3933,2013,KojiUehara,BOS,boston-red-sox,RP,Arb 2,4750000,2.78,1287,ueharko01,38,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3934,2013,KoleCalhoun,LAA,los-angeles-angels,RF,Pre-Arb,171715,0.12,188,calhoko01,25,AL,58,222,195,29,55,7,2,8,32,2,2,21,41,0.282,0.347,0.462,0.808,128,90,6,1,0,5,0
3935,2013,KoltenWong,STL,st.-louis-cardinals,2B,Pre-Arb,120491,0.1,1363,wongko01,22,NL,32,62,59,6,9,1,0,0,0,3,0,3,12,0.153,0.194,0.169,0.363,2,10,2,0,0,0,0
3936,2013,KoyieHill,MIA,miami-marlins,C,Pre-Arb,139234,0.39,589,hillko01,34,NL,18,61,58,3,9,2,0,0,0,0,0,2,18,0.155,0.183,0.19,0.373,3,11,1,0,1,0,0
3937,2013,KrisMedlen,ATL,atlanta-braves,SP,Arb 1,2600000,2.74,844,medlekr01,27,NL,30,67,55,3,9,2,0,1,4,1,0,4,23,0.164,0.217,0.255,0.471,30,14,0,0,7,1,0
3938,2013,KurtSuzuki,OAK,oakland-athletics,C,Vet,1374590,2.05,1244,suzukku01,29,AL,15,35,33,6,10,2,0,2,7,0,0,2,3,0.303,0.343,0.545,0.888,143,18,0,0,0,0,0
3939,2013,KyleFarnsworth,PIT,pittsburgh-pirates,RP,Vet,80327,0.11,395,farnsky01,37,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3940,2013,KyleKendrick,PHI,philadelphia-phillies,SP,Arb 3,5000000,3.06,671,kendrky01,28,NL,32,66,56,1,7,1,1,0,2,0,0,1,20,0.125,0.155,0.179,0.334,-7,10,1,1,8,0,0
3941,2013,KyleLohse,MIL,milwaukee-brewers,SP,Vet,4350000,4.93,753,lohseky01,34,NL,30,68,55,2,8,0,0,0,3,0,0,1,29,0.145,0.161,0.145,0.306,-15,8,0,0,12,0,0
3942,2013,KyleSeager,SEA,seattle-mariners,3B,Pre-Arb,510400,0.61,1185,seageky01,25,AL,160,695,615,79,160,32,2,22,69,9,3,68,122,0.26,0.338,0.426,0.764,118,262,8,7,0,5,1
3943,2013,LanceLynn,STL,st.-louis-cardinals,SP,Pre-Arb,513000,0.43,772,lynnla01,26,NL,31,69,54,1,4,0,0,0,2,0,0,4,30,0.074,0.138,0.074,0.212,-39,4,0,0,11,0,0
3944,2013,LaTroyHawkins,NYM,new-york-mets,RP/CL,Vet,1000000,0.99,563,hawkila01,40,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3945,2013,LaynceNix,PHI,philadelphia-phillies,RF,Vet,1350000,0.83,918,nixla01,32,NL,81,136,128,11,23,4,0,2,7,1,0,8,44,0.18,0.228,0.258,0.486,35,33,2,0,0,0,2
3946,2013,LeonysMartin,TEX,texas-rangers,CF,Pre-Arb,3250000,2.36,798,martile01,25,AL,147,508,457,66,119,21,6,8,49,36,9,28,104,0.26,0.313,0.385,0.698,90,176,6,8,12,3,0
3947,2013,LeuryGarcia,CHW,chicago-white-sox,OF,Pre-Arb,104426,0.09,453,garcile02,22,AL,20,54,49,2,10,1,0,0,1,6,2,4,18,0.204,0.259,0.224,0.484,34,11,0,0,0,1,0
3948,2013,LJHoes,HOU,houston-astros,CF,Pre-Arb,166010,0.47,595,hoeslj01,23,AL,46,181,167,24,48,7,2,1,10,7,1,12,34,0.287,0.337,0.371,0.708,97,62,4,1,0,1,0
3949,2013,LoganForsythe,SDP,san-diego-padres,2B,Pre-Arb,499000,0.68,417,forsylo01,26,NL,75,243,220,22,47,6,1,6,19,6,1,19,54,0.214,0.281,0.332,0.613,77,73,5,2,1,1,2
3950,2013,LoganMorrison,MIA,miami-marlins,DH,Pre-Arb,303494,0.84,879,morrilo01,25,NL,85,333,293,32,71,13,4,6,36,0,0,38,56,0.242,0.333,0.375,0.709,95,110,10,2,0,0,5
3951,2013,LoganOndrusek,CIN,cincinnati-reds,RP,Arb 1,1000000,0.96,940,ondrulo01,28,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3952,2013,LoganSchafer,MIL,milwaukee-brewers,LF,Pre-Arb,490000,0.56,1177,schaflo01,26,NL,134,337,298,29,63,15,3,4,33,7,1,25,60,0.211,0.279,0.322,0.601,65,96,5,3,11,0,1
3953,2013,LoganWatkins,CHC,chicago-cubs,2B,Pre-Arb,155300,0.16,1333,watkilo01,23,NL,27,42,38,2,8,1,0,0,0,0,0,3,14,0.211,0.268,0.237,0.505,41,9,0,0,1,0,0
3954,2013,LonnieChisenhall,CLE,cleveland-indians,RF,Pre-Arb,395936,0.43,240,chiselo01,24,AL,94,308,289,30,65,17,0,11,36,1,0,16,56,0.225,0.27,0.398,0.668,86,115,8,2,1,0,0
3955,2013,LorenzoCain,KCR,kansas-city-royals,CF,Pre-Arb,503175,0.6,186,cainlo01,27,AL,115,442,399,54,100,21,3,4,46,14,6,33,90,0.251,0.31,0.348,0.658,80,139,10,4,0,6,2
3956,2013,LouisColeman,KCR,kansas-city-royals,RP,Pre-Arb,254103,0.3,268,colemlo01,27,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3957,2013,LucasDuda,NYM,new-york-mets,1B,Pre-Arb,471004,0.46,363,dudalu01,27,NL,100,384,318,42,71,16,0,15,33,0,3,55,102,0.223,0.352,0.415,0.767,118,132,1,9,0,2,4
3958,2013,LucasHarrell,HOU,houston-astros,RP,Pre-Arb,500700,1.41,557,harrelu01,28,AL,4,6,4,0,1,0,0,0,0,0,0,2,2,0.25,0.5,0.25,0.75,118,1,0,0,0,0,0
3959,2013,LucasLuetge,SEA,seattle-mariners,RP,Pre-Arb,324918,0.39,768,luetglu01,26,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3960,2013,LuisAvilan,ATL,atlanta-braves,RP,Pre-Arb,491250,0.52,44,avilalu01,23,NL,70,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,1,0,0
3961,2013,LuisAyala,ATL,atlanta-braves,RP,Vet,1000000,1.05,51,ayalalu01,35,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3962,2013,LuisGarcia,PHI,philadelphia-phillies,RP,Pre-Arb,200819,0.12,454,garcilu03,26,NL,22,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
3963,2013,LuisJimenez,LAA,los-angeles-angels,3B,Pre-Arb,187431,0.13,643,jimenlu02,25,AL,34,110,104,15,27,6,0,0,5,0,2,2,28,0.26,0.291,0.317,0.608,73,33,2,3,0,1,0
3964,2013,LuisMendoza,KCR,kansas-city-royals,SP,Pre-Arb,532000,0.63,847,mendolu01,29,AL,3,5,5,0,2,0,0,0,1,0,0,0,2,0.4,0.4,0.4,0.8,121,2,0,0,0,0,0
3965,2013,LuisPerez,TOR,toronto-blue-jays,RP,Pre-Arb,500000,0.38,995,perezlu01,28,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3966,2013,LuisValbuena,CHC,chicago-cubs,3B,Arb 1,930000,0.93,1295,valbulu01,27,NL,108,391,331,34,72,15,1,12,37,1,4,53,63,0.218,0.331,0.378,0.708,95,125,4,4,1,2,4
3967,2013,LukeGregerson,SDP,san-diego-padres,RP,Arb 2,3200000,4.37,513,gregelu01,29,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3968,2013,LukeHochevar,KCR,kansas-city-royals,RP,Arb 3,4560000,5.4,592,hochelu01,29,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3969,2013,LukePutkonen,DET,detroit-tigers,RP,Pre-Arb,294535,0.19,1036,putkolu01,27,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3970,2013,LukeScott,TBR,tampa-bay-rays,DH,Vet,2750000,3.69,1183,scottlu01,35,AL,91,291,253,27,61,13,2,9,40,1,1,30,63,0.241,0.326,0.415,0.741,107,105,5,4,0,4,1
3971,2013,LyleOverbay,NYY,new-york-yankees,1B,Vet,1250000,0.52,950,overbly01,36,AL,142,486,445,43,107,24,1,14,59,2,0,36,111,0.24,0.295,0.393,0.688,89,175,16,0,0,4,0
3972,2013,MadisonBumgarner,SFG,san-francisco-giants,SP,Pre-Arb,975000,0.7,161,bumgama01,23,NL,29,69,56,3,6,0,0,0,4,0,0,5,30,0.107,0.177,0.107,0.285,-16,6,1,0,7,1,0
3973,2013,MaicerIzturis,TOR,toronto-blue-jays,2B,Vet,3000000,2.28,627,izturma01,32,AL,107,399,365,33,86,12,0,5,32,1,5,27,38,0.236,0.288,0.31,0.597,65,113,11,1,3,3,0
3974,2013,MannyCorpas,COL,colorado-rockies,RP,Arb 2,323989,0.41,279,corpama01,30,NL,29,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0
3975,2013,MannyMachado,BAL,baltimore-orioles,3B,Pre-Arb,520000,0.52,775,machama01,20,AL,156,710,667,88,189,51,3,14,71,6,7,29,113,0.283,0.314,0.432,0.746,102,288,15,2,9,3,0
3976,2013,MannyParra,CIN,cincinnati-reds,RP,Arb 3,1000000,0.96,962,parrama01,30,NL,52,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,179,1,0,0,0,0,0
3977,2013,MarcKrauss,HOU,houston-astros,LF,Pre-Arb,227595,0.64,697,krausma01,25,AL,52,146,134,11,28,9,0,4,13,2,0,10,45,0.209,0.267,0.366,0.633,74,49,2,1,0,1,0
3978,2013,MarcoEstrada,MIL,milwaukee-brewers,SP,Arb 1,1955000,2.22,389,estrama01,29,NL,19,40,34,1,7,1,0,0,2,0,0,1,16,0.206,0.229,0.235,0.464,28,8,0,0,5,0,0
3979,2013,MarcoScutaro,SFG,san-francisco-giants,2B,Vet,6691667,4.77,1184,scutama01,37,NL,127,547,488,57,145,23,3,2,31,2,0,45,34,0.297,0.357,0.369,0.726,109,180,13,2,9,3,0
3980,2013,MarcRzepczynski,CLE,cleveland-indians,RP,Pre-Arb,378688,0.41,1149,rzepcma01,27,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3981,2013,MarcusSemien,CHW,chicago-white-sox,SS,Pre-Arb,74972,0.07,1188,semiema01,22,AL,21,71,69,7,18,4,0,2,7,2,2,1,22,0.261,0.268,0.406,0.673,80,28,1,0,0,1,0
3982,2013,MarianoRivera,NYY,new-york-yankees,RP,Vet,10000000,4.18,1090,riverma01,43,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3983,2013,MarkBuehrle,TOR,toronto-blue-jays,SP,Vet,12000000,9.11,160,buehrma01,34,AL,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
3984,2013,MarkEllis,LAD,los-angeles-dodgers,2B,Vet,5250000,2.19,378,ellisma01,36,NL,126,480,433,46,117,13,2,6,48,4,1,26,74,0.27,0.323,0.351,0.674,91,152,5,10,6,5,2
3985,2013,MarkKotsay,SDP,san-diego-padres,CF,Vet,1300000,1.77,693,kotsama01,37,NL,104,171,155,8,30,2,0,1,12,0,2,13,25,0.194,0.253,0.226,0.479,40,35,1,0,1,2,0
3986,2013,MarkLowe,LAA,los-angeles-angels,RP,Vet,160655,0.11,762,lowema01,30,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3987,2013,MarkMelancon,PIT,pittsburgh-pirates,RP/CL,Pre-Arb,531000,0.74,846,melanma01,28,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3988,2013,MarkReynolds,NYY,new-york-yankees,3B,Vet,120491,0.05,1082,reynoma01,29,AL,36,120,110,15,26,6,0,6,19,0,1,8,31,0.236,0.3,0.455,0.755,106,50,2,2,0,0,0
3989,2013,MarkTeixeira,NYY,new-york-yankees,1B,Vet,23125000,9.66,1255,teixema01,33,AL,15,63,53,5,8,1,0,3,12,0,0,8,19,0.151,0.27,0.34,0.609,68,18,1,1,0,1,2
3990,2013,MarkTrumbo,LAA,los-angeles-angels,DH,Pre-Arb,540000,0.38,1282,trumbma01,27,AL,159,678,620,85,145,30,2,34,100,5,2,54,184,0.234,0.294,0.453,0.747,109,281,18,0,0,4,6
3991,2013,MarlonByrd,PIT,pittsburgh-pirates,LF,Vet,131720,0.18,178,byrdma01,35,NL,30,115,107,14,34,9,0,3,17,0,0,6,20,0.318,0.357,0.486,0.843,137,52,5,1,0,1,0
3992,2013,MartinMaldonado,MIL,milwaukee-brewers,C,Pre-Arb,494000,0.56,781,maldoma01,26,NL,67,202,183,13,31,7,1,4,22,0,0,13,53,0.169,0.236,0.284,0.52,42,52,2,3,3,0,1
3993,2013,MartinPerez,TEX,texas-rangers,SP,Pre-Arb,384459,0.28,996,perezma02,22,AL,2,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,0,0,0
3994,2013,MartinPrado,ARI,arizona-diamondbacks,3B,Arb 3,7000000,7.93,1023,pradoma01,29,NL,155,664,609,70,172,36,2,14,82,3,5,47,53,0.282,0.333,0.417,0.75,105,254,29,2,0,6,2
3995,2013,MarwinGonzalez,HOU,houston-astros,LF,Pre-Arb,494400,1.39,495,gonzama01,24,AL,72,222,204,22,45,8,0,4,14,6,2,9,37,0.221,0.252,0.319,0.571,58,65,5,0,8,1,0
3996,2013,MatLatos,CIN,cincinnati-reds,SP,Arb 1,4250000,4.09,719,latosma01,25,NL,31,78,71,3,9,2,0,0,4,0,0,1,28,0.127,0.139,0.155,0.294,-19,11,0,0,6,0,0
3997,2013,MattAdams,STL,st.-louis-cardinals,1B,Pre-Arb,490000,0.41,6,adamsma01,24,NL,108,319,296,46,84,14,0,17,51,0,1,23,80,0.284,0.335,0.503,0.839,129,149,9,0,0,0,0
3998,2013,MattAlbers,CLE,cleveland-indians,RP,Arb 4,1750000,1.88,11,alberma01,30,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
3999,2013,MattBelisle,COL,colorado-rockies,RP,Vet,4100000,5.17,78,belisma01,33,NL,68,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
4000,2013,MattCain,SFG,san-francisco-giants,RP,Vet,20833333,14.85,187,cainma01,28,NL,30,64,52,0,5,0,0,0,2,0,0,2,22,0.096,0.13,0.096,0.226,-34,5,1,0,10,0,0
4001,2013,MattCarpenter,STL,st.-louis-cardinals,3B,Pre-Arb,514000,0.43,200,carpema01,27,NL,157,717,626,126,199,55,7,11,78,3,3,72,98,0.318,0.392,0.481,0.873,140,301,4,9,3,7,1
4002,2013,MattCarson,CLE,cleveland-indians,LF,Pre-Arb,88360,0.1,208,carsoma01,31,AL,20,13,11,5,7,0,0,1,3,3,0,1,1,0.636,0.692,0.909,1.601,350,10,0,1,0,0,0
4003,2013,MattDavidson,ARI,arizona-diamondbacks,DH,Pre-Arb,133879,0.15,310,davidma02,22,NL,31,87,76,8,18,6,0,3,12,0,1,10,24,0.237,0.333,0.434,0.768,110,33,1,1,0,0,1
4004,2013,MattdenDekker,NYM,new-york-mets,CF,Pre-Arb,91038,0.09,333,dendema01,25,NL,27,63,58,7,12,1,0,1,6,4,1,4,23,0.207,0.27,0.276,0.546,56,16,0,1,0,0,0
4005,2013,MattDominguez,HOU,houston-astros,3B,Pre-Arb,491800,1.38,352,dominma01,23,AL,152,589,543,56,131,25,0,21,77,0,1,30,96,0.241,0.286,0.403,0.69,89,219,17,7,2,7,1
4006,2013,MattHarvey,NYM,new-york-mets,SP,Pre-Arb,498750,0.49,561,harvema01,24,NL,26,64,58,2,5,2,0,0,2,0,0,1,27,0.086,0.102,0.121,0.222,-37,7,2,0,5,0,0
4007,2013,MattHolliday,STL,st.-louis-cardinals,DH,Vet,17000000,14.11,599,hollima01,33,NL,141,602,520,103,156,31,1,22,94,6,1,69,86,0.3,0.389,0.49,0.879,142,255,31,9,0,4,5
4008,2013,MattKemp,LAD,los-angeles-dodgers,RF,Vet,20250000,8.44,669,kempma01,28,NL,73,290,263,35,71,15,0,6,33,9,0,22,76,0.27,0.328,0.395,0.723,104,104,11,2,0,3,3
4009,2013,MattLindstrom,CHW,chicago-white-sox,RP,Vet,2300000,2.06,744,lindsma01,33,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4010,2013,MattMoore,TBR,tampa-bay-rays,SP,Pre-Arb,1100000,1.48,869,moorema02,24,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
4011,2013,MattReynolds,ARI,arizona-diamondbacks,RP,Pre-Arb,505500,0.57,1083,reynoma02,28,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4012,2013,MattTuiasosopo,DET,detroit-tigers,LF,Pre-Arb,525000,0.34,1283,tuiasma01,27,AL,81,191,164,26,40,7,0,7,30,0,0,25,57,0.244,0.351,0.415,0.765,108,68,3,2,0,0,0
4013,2013,MattWieters,BAL,baltimore-orioles,C,Arb 1,5500000,5.48,1351,wietema01,27,AL,148,579,523,59,123,29,0,22,79,2,0,43,104,0.235,0.287,0.417,0.704,90,218,7,0,1,12,5
4014,2013,MauricioRobles,PHI,philadelphia-phillies,RP,Pre-Arb,74972,0.05,1100,roblema01,24,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4015,2013,MaxScherzer,DET,detroit-tigers,SP,Arb 2,6725000,4.33,1179,scherma01,28,AL,1,3,3,0,1,1,0,0,1,0,0,0,0,0.333,0.333,0.667,1,164,2,0,0,0,0,0
4016,2013,MaxStassi,HOU,houston-astros,C,Pre-Arb,109781,0.31,1225,stassma01,22,AL,3,8,7,0,2,0,0,0,1,0,0,0,2,0.286,0.375,0.286,0.661,88,2,1,1,0,0,0
4017,2013,MelkyCabrera,TOR,toronto-blue-jays,LF,Vet,8000000,6.07,183,cabreme01,28,AL,88,372,344,39,96,15,2,3,30,2,2,23,47,0.279,0.322,0.36,0.682,88,124,7,0,2,3,0
4018,2013,MichaelBlazek,MIL,milwaukee-brewers,RP,Pre-Arb,80327,0.09,113,blazemi01,24,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4019,2013,MichaelBourn,CLE,cleveland-indians,CF,Vet,7000000,7.53,135,bournmi01,30,AL,130,575,525,75,138,21,6,6,50,23,12,40,132,0.263,0.316,0.36,0.676,91,189,2,2,5,3,0
4020,2013,MichaelBowden,CHC,chicago-cubs,RP,Pre-Arb,289551,0.29,136,bowdemi01,26,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4021,2013,MichaelBrantley,CLE,cleveland-indians,LF,Pre-Arb,526900,0.57,140,brantmi02,26,AL,151,611,556,66,158,26,3,10,73,17,4,40,67,0.284,0.332,0.396,0.728,105,220,11,4,3,8,1
4022,2013,MichaelChoice,OAK,oakland-athletics,LF,Pre-Arb,80327,0.12,242,choicmi01,23,AL,9,19,18,2,5,1,0,0,0,0,0,1,6,0.278,0.316,0.333,0.649,82,6,0,0,0,0,0
4023,2013,MichaelCuddyer,COL,colorado-rockies,LF,Vet,10500000,13.25,300,cuddymi01,34,NL,130,540,489,74,162,31,3,20,84,10,3,46,100,0.331,0.389,0.53,0.919,136,259,13,2,0,3,5
4024,2013,MichaelKirkman,TEX,texas-rangers,RP,Pre-Arb,495800,0.36,685,kirkmmi01,26,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4025,2013,MichaelKohn,LAA,los-angeles-angels,RP,Pre-Arb,439125,0.31,689,kohnmi01,27,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4026,2013,MichaelMartinez,PHI,philadelphia-phillies,2B,Pre-Arb,203497,0.12,804,martimi02,30,NL,29,40,40,5,7,0,0,0,3,1,0,0,12,0.175,0.175,0.175,0.35,-2,7,1,0,0,0,0
4027,2013,MichaelMcKenry,PIT,pittsburgh-pirates,C,Pre-Arb,505000,0.71,840,mckenmi01,28,NL,41,122,115,9,25,6,0,3,14,0,0,5,24,0.217,0.262,0.348,0.61,72,40,2,2,0,0,0
4028,2013,MichaelSaunders,SEA,seattle-mariners,LF,Pre-Arb,512600,0.62,1173,saundmi01,26,AL,132,468,406,59,96,23,3,12,46,13,5,54,118,0.236,0.323,0.397,0.72,106,161,6,1,1,6,4
4029,2013,MichaelWacha,STL,st.-louis-cardinals,SP,Pre-Arb,490000,0.41,1324,wachami01,21,NL,15,22,21,0,3,0,0,0,3,0,0,0,10,0.143,0.143,0.143,0.286,-20,3,0,0,1,0,0
4030,2013,MichaelYoung,LAD,los-angeles-dodgers,3B,Vet,966666,0.4,1385,youngmi02,36,NL,21,53,51,3,16,2,1,0,4,0,0,1,5,0.314,0.321,0.392,0.713,101,20,3,0,0,1,0
4031,2013,MiguelCabrera,DET,detroit-tigers,1B,Vet,21000000,13.53,184,cabremi01,30,AL,148,652,555,103,193,26,1,44,137,3,0,90,94,0.348,0.442,0.636,1.078,190,353,19,5,0,2,19
4032,2013,MiguelGonzalez,BAL,baltimore-orioles,SP,Pre-Arb,502000,0.5,496,gonzami03,29,AL,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,1,0,1,0,0
4033,2013,MiguelGonzalez,CHW,chicago-white-sox,C,Pre-Arb,74972,0.07,497,gonzami04,22,AL,5,9,9,0,2,0,0,0,0,0,0,0,3,0.222,0.222,0.222,0.444,22,2,0,0,0,0,0
4034,2013,MiguelMontero,ARI,arizona-diamondbacks,C,Vet,10000000,11.32,866,montemi01,29,NL,116,475,413,44,95,14,0,11,42,0,0,51,110,0.23,0.318,0.344,0.662,83,142,18,5,0,6,4
4035,2013,MikeAdams,PHI,philadelphia-phillies,RP,Vet,5000000,3.06,7,adamsmi03,34,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4036,2013,MikeAviles,CLE,cleveland-indians,3B,Arb 2,2250000,2.42,45,avilemi01,32,AL,124,394,361,54,91,15,0,9,46,8,5,15,41,0.252,0.282,0.368,0.65,83,133,11,3,7,8,0
4037,2013,MikeBaxter,NYM,new-york-mets,LF,Pre-Arb,117561,0.12,70,baxtemi01,28,NL,74,155,132,14,25,6,1,0,4,5,2,17,28,0.189,0.303,0.25,0.553,60,33,1,5,0,1,0
4038,2013,MikeCarp,BOS,boston-red-sox,LF,Pre-Arb,508500,0.3,198,carpmi01,27,AL,86,243,216,34,64,18,2,9,43,1,0,22,67,0.296,0.362,0.523,0.885,139,113,3,2,0,3,0
4039,2013,MikeGonzalez,MIL,milwaukee-brewers,RP,Vet,2250000,2.55,498,gonzami02,35,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4040,2013,MikeKickham,SFG,san-francisco-giants,RP,Pre-Arb,149945,0.11,678,kickhmi01,24,NL,10,6,6,0,1,1,0,0,0,0,0,0,1,0.167,0.167,0.333,0.5,39,2,0,0,0,0,0
4041,2013,MikeLeake,CIN,cincinnati-reds,SP,Arb 1,3060000,2.95,724,leakemi01,25,NL,29,69,63,8,12,2,1,0,2,0,0,2,19,0.19,0.215,0.254,0.469,30,16,2,0,4,0,0
4042,2013,MikeMinor,ATL,atlanta-braves,RP,Pre-Arb,505000,0.53,861,minormi01,25,NL,29,70,61,3,10,1,0,1,6,0,0,2,25,0.164,0.19,0.23,0.42,16,14,0,0,7,0,0
4043,2013,MikeMorse,BAL,baltimore-orioles,LF,Arb 3,1180327,1.18,882,morsemi01,31,AL,12,30,29,3,3,0,0,0,0,0,0,1,7,0.103,0.133,0.103,0.237,-34,3,2,0,0,0,0
4044,2013,MikeMoustakas,KCR,kansas-city-royals,3B,Pre-Arb,524500,0.62,887,moustmi01,24,AL,136,514,472,42,110,26,0,12,42,2,4,32,83,0.233,0.287,0.364,0.651,77,172,13,5,1,4,1
4045,2013,MikeNapoli,BOS,boston-red-sox,1B,Vet,13000000,7.61,895,napolmi01,31,AL,139,578,498,79,129,38,2,23,92,1,1,73,187,0.259,0.36,0.482,0.842,128,240,15,6,0,1,3
4046,2013,MikePelfrey,MIN,minnesota-twins,RP,Arb 3,4000000,4.91,978,pelfrmi01,29,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
4047,2013,MikeTrout,LAA,los-angeles-angels,CF,Pre-Arb,510000,0.36,1281,troutmi01,21,AL,157,716,589,109,190,39,9,27,97,33,7,110,136,0.323,0.432,0.557,0.988,179,328,8,9,0,8,10
4048,2013,MikeZunino,SEA,seattle-mariners,C,Pre-Arb,297213,0.36,1393,zuninmi01,22,AL,52,193,173,22,37,5,0,5,14,1,0,16,49,0.214,0.29,0.329,0.62,78,57,5,3,0,1,0
4049,2013,MitchellBoggs,COL,colorado-rockies,RP,Pre-Arb,677049,0.85,120,boggsmi01,29,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4050,2013,MitchMoreland,TEX,texas-rangers,1B,Pre-Arb,502700,0.36,874,morelmi01,27,AL,147,518,462,60,107,24,1,23,60,0,0,45,117,0.232,0.299,0.437,0.736,99,202,10,3,0,8,1
4051,2013,MoisesSierra,TOR,toronto-blue-jays,RF,Pre-Arb,107103,0.08,1196,sierrmo01,24,AL,35,122,107,11,31,13,1,1,13,1,0,14,29,0.29,0.369,0.458,0.827,126,49,0,0,0,1,1
4052,2013,MunenoriKawasaki,TOR,toronto-blue-jays,SS,Pre-Arb,366830,0.28,663,kawasmu01,32,AL,96,289,240,27,55,6,5,1,24,7,1,32,41,0.229,0.326,0.308,0.634,76,74,5,4,10,3,0
4053,2013,NateFreiman,OAK,oakland-athletics,1B,Pre-Arb,490000,0.73,436,freimna01,26,AL,80,208,190,10,52,8,1,4,24,0,0,14,31,0.274,0.327,0.389,0.716,100,74,8,2,0,2,0
4054,2013,NateJones,CHW,chicago-white-sox,RP,Pre-Arb,507500,0.45,658,jonesna01,27,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
4055,2013,NateMcLouth,BAL,baltimore-orioles,LF,Vet,2000000,1.99,841,mclouna01,31,AL,146,593,531,76,137,31,4,12,36,30,7,53,86,0.258,0.329,0.399,0.729,99,212,7,4,4,1,1
4056,2013,NateSchierholtz,CHC,chicago-cubs,RF,Arb 2,2250000,2.25,1180,schiena01,29,NL,137,503,462,56,116,32,3,21,68,6,3,29,94,0.251,0.301,0.47,0.77,109,217,6,6,1,5,3
